serial,ack_flag_count,act_data_pkt_fwd,active_max,active_mean,active_min,active_std,average_packet_size,avg_bwd_segment_size,avg_fwd_segment_size,bwd_header_length,bwd_iat_max,bwd_iat_mean,bwd_iat_min,bwd_iat_std,bwd_iat_total,bwd_packet_length_max,bwd_packet_length_mean,bwd_packet_length_min,bwd_packet_length_std,bwd_packets_s,destination_port,down_up_ratio,fin_flag_count,flow_bytes_s,flow_duration,flow_iat_max,flow_iat_mean,flow_iat_min,flow_iat_std,flow_packets_s,fwd_header_length,fwd_header_length_1,fwd_iat_max,fwd_iat_mean,fwd_iat_min,fwd_iat_std,fwd_iat_total,fwd_packet_length_max,fwd_packet_length_mean,fwd_packet_length_min,fwd_packet_length_std,fwd_packets_s,fwd_psh_flags,idle_max,idle_mean,idle_min,idle_std,init_win_bytes_backward,init_win_bytes_forward,label,max_packet_length,min_packet_length,min_seg_size_forward,packet_length_mean,packet_length_std,packet_length_variance,psh_flag_count,subflow_bwd_bytes,subflow_bwd_packets,subflow_fwd_bytes,subflow_fwd_packets,syn_flag_count,total_backward_packets,total_fwd_packets,total_length_of_bwd_packets,total_length_of_fwd_packets,urg_flag_count,
222,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,25641.02564,11967.0,1.0,0.0,205128.2051,39,39.0,39.0,39.0,0.0,51282.05128,24.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,25641.02564,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,PortScan,6.0,2.0,24.0,3.333333333,2.309401077,5.333333333,1.0,6.0,1.0,2.0,1.0,0.0,1.0,1.0,6.0,2.0,0.0,
1177,1.0,0.0,0.0,0.0,0.0,0.0,1983.0,0.0,1983.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,80.0,1.0,0.0,496000000.0,4,4.0,4.0,4.0,0.0,500000.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,1983.0,1983.0,1983.0,0.0,250000.0,1.0,0.0,0.0,0.0,0.0,235.0,235.0,DoS_Slowhttptest,1983.0,0.0,32.0,1322.0,1144.885584,1310763.0,0.0,0.0,1.0,1983.0,1.0,1.0,1.0,1.0,0.0,1983.0,0.0,
188,0.0,2.0,0.0,0.0,0.0,0.0,1453.375,2320.2,8.666666667000001,112.0,66368.0,19272.75,151.0,31688.491,77091.0,5840.0,2320.2,0.0,2436.833027,64.83654706,80.0,1.0,0.0,150770.9065,77117,66368.0,11016.71429,26.0,24645.01607,103.7384753,72.0,72.0,9416.0,4782.5,149.0,6552.758540999998,9565.0,20.0,8.666666667000001,0.0,10.26320288,38.90192824,0.0,0.0,0.0,0.0,0.0,229.0,8192.0,DDoS,5840.0,0.0,20.0,1291.888889,2110.95076,4456113.1110000005,1.0,11601.0,5.0,26.0,3.0,0.0,5.0,3.0,11601.0,26.0,0.0,
1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,3002664,2004206.0,1501332.0,998458.0,711171.2309999998,0.999112788,120.0,120.0,2004206.0,1501332.0,998458.0,711171.2309999998,3002664.0,0.0,0.0,0.0,0.0,0.999112788,0.0,0.0,0.0,0.0,0.0,-1.0,29200.0,DoS_slowloris,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,
1478,0.0,118.0,2217.0,2217.0,2217.0,0.0,1713.9139100000002,4370.686524000002,3.090875233,55336.0,5024984.0,69040.90509,1.0,273867.424,119000000.0,17376.0,4370.686524000002,0.0,2566.935004,14.49254371,444.0,0.0,0.0,63411.92802000001,119302728,5024984.0,27034.38205,0.0,174625.7584,36.99831575,85928.0,85928.0,5025702.0,44449.50857,0.0,222461.7159,119000000.0,517.0,3.090875233,0.0,16.85842056,22.50577204,0.0,5024984.0,5024984.0,5024984.0,0.0,235.0,29200.0,Heartbleed,17376.0,0.0,32.0,1713.525708,2669.389319000001,7125639.337,1.0,7556917.0,1729.0,8299.0,2685.0,0.0,1729.0,2685.0,7556917.0,8299.0,0.0,
1289,1.0,1.0,1023.0,1023.0,1023.0,0.0,699.8823529,1932.5,27.54545455,200.0,9085.0,2028.6,11.0,3952.528153,10143.0,5792.0,1932.5,0.0,2181.008184,0.051374754,80.0,0.0,0.0,101.8761375,116788880,101000000.0,7299305.0,1.0,25200000.0,0.14556180300000002,368.0,368.0,101000000.0,11700000.0,1.0,31700000.0,117000000.0,303.0,27.54545455,0.0,91.35793741,0.094187049,0.0,101000000.0,58400000.0,16000000.0,59900000.0,235.0,251.0,DoS_Hulk,5792.0,0.0,32.0,661.0,1503.301308,2259914.824,0.0,11595.0,6.0,303.0,11.0,0.0,6.0,11.0,11595.0,303.0,0.0,
224,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,40000.0,4242.0,1.0,0.0,320000.0,25,25.0,25.0,25.0,0.0,80000.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,PortScan,6.0,2.0,24.0,3.333333333,2.309401077,5.333333333,1.0,6.0,1.0,2.0,1.0,0.0,1.0,1.0,6.0,2.0,0.0,
815,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,4666666.6669999985,3,3.0,3.0,3.0,0.0,666666.6667,64.0,64.0,3.0,3.0,3.0,0.0,3.0,14.0,7.0,0.0,9.899494937,666666.6667,1.0,0.0,0.0,0.0,0.0,-1.0,229.0,FTP_Patator,14.0,0.0,32.0,9.333333332999999,8.082903769,65.33333333,0.0,0.0,0.0,14.0,2.0,1.0,0.0,2.0,0.0,14.0,0.0,
114,0.0,2.0,0.0,0.0,0.0,0.0,1453.375,2320.2,8.666666667000001,112.0,109300.0,31586.5,163.0,52372.08133,126346.0,4380.0,2320.2,0.0,2207.341206,39.56384814,80.0,1.0,0.0,92001.77246,126378,109300.0,18054.0,4.0,40693.76378,63.30215702,72.0,72.0,16490.0,8247.0,4.0,11657.36239,16494.0,20.0,8.666666667000001,0.0,10.26320288,23.73830888,0.0,0.0,0.0,0.0,0.0,229.0,8192.0,DDoS,4380.0,0.0,20.0,1291.888889,1980.710254,3923213.111,1.0,11601.0,5.0,26.0,3.0,0.0,5.0,3.0,11601.0,26.0,0.0,
692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17894945899999998,80.0,0.0,0.0,0.0,5588170,5587291.0,1862723.333,127.0,3225570.233,0.715797837,104.0,104.0,5587291.0,2794085.0,879.0,3950189.808,5588170.0,0.0,0.0,0.0,0.0,0.536848378,0.0,0.0,0.0,0.0,0.0,28960.0,29200.0,Web_Attack_XSS,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,
708,0.0,1.0,0.0,0.0,0.0,0.0,302.25,470.25,134.25,136.0,5005156.0,1679501.333,872.0,2880144.775,5038504.0,1881.0,470.25,0.0,940.5,0.7938684770000001,80.0,1.0,0.0,479.89349460000005,5038618,5004343.0,719802.5714,4.0,1889342.685,1.587736955,136.0,136.0,33357.0,11425.0,4.0,18999.11822,34275.0,537.0,134.25,0.0,268.5,0.7938684770000001,0.0,0.0,0.0,0.0,0.0,235.0,29200.0,Web_Attack_Sql_Injection,1881.0,0.0,32.0,268.6666667,630.1680331,397111.75,1.0,1881.0,4.0,537.0,4.0,0.0,4.0,4.0,1881.0,537.0,0.0,
1141,1.0,0.0,0.0,0.0,0.0,0.0,1983.0,0.0,1983.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333333.3333,80.0,1.0,0.0,661000000.0,3,3.0,3.0,3.0,0.0,666666.6667,32.0,32.0,0.0,0.0,0.0,0.0,0.0,1983.0,1983.0,1983.0,0.0,333333.3333,1.0,0.0,0.0,0.0,0.0,235.0,235.0,DoS_Slowhttptest,1983.0,0.0,32.0,1322.0,1144.885584,1310763.0,0.0,0.0,1.0,1983.0,1.0,1.0,1.0,1.0,0.0,1983.0,0.0,
1098,1.0,1.0,92.0,92.0,92.0,0.0,6.0,0.0,8.0,64.0,118000000.0,118000000.0,118000000.0,0.0,118000000.0,0.0,0.0,0.0,0.0,0.016947309,80.0,1.0,0.0,0.135578472,118012836,118000000.0,39300000.0,45.0,68100000.0,0.033894618,64.0,64.0,118000000.0,118000000.0,118000000.0,0.0,118000000.0,8.0,8.0,8.0,0.0,0.016947309,1.0,118000000.0,118000000.0,118000000.0,0.0,235.0,229.0,DoS_slowloris,8.0,0.0,32.0,4.8,4.38178046,19.2,0.0,0.0,2.0,16.0,2.0,1.0,2.0,2.0,0.0,16.0,0.0,
699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17784053600000002,80.0,0.0,0.0,0.0,5623015,5622131.0,1874338.333,127.0,3245683.673,0.711362143,104.0,104.0,5622131.0,2811507.5,884.0,3974821.872,5623015.0,0.0,0.0,0.0,0.0,0.5335216070000001,0.0,0.0,0.0,0.0,0.0,28960.0,29200.0,Web_Attack_XSS,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,
387,0.0,3.0,0.0,0.0,0.0,0.0,48.71428571,44.66666667,51.75,72.0,69608.0,35165.0,722.0,48709.75773000001,70330.0,128.0,44.66666667,0.0,72.23111056,40.59045583,8080.0,0.0,0.0,4613.781813000001,73909,69608.0,12318.16667,4.0,28087.89085,94.71106361,92.0,92.0,73173.0,24636.33333,4.0,42035.56238,73909.0,195.0,51.75,0.0,95.54187564,54.12060777,0.0,0.0,0.0,0.0,0.0,237.0,8192.0,Bot,195.0,0.0,20.0,42.625,75.57576615,5711.696429,1.0,134.0,3.0,207.0,4.0,0.0,3.0,4.0,134.0,207.0,0.0,
280,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,13157.89474,3690.0,1.0,0.0,105263.1579,76,76.0,76.0,76.0,0.0,26315.78947,24.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,13157.89474,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,PortScan,6.0,2.0,24.0,3.333333333,2.309401077,5.333333333,1.0,6.0,1.0,2.0,1.0,0.0,1.0,1.0,6.0,2.0,0.0,
229,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,11764.70588,111.0,1.0,0.0,70588.23529,85,85.0,85.0,85.0,0.0,23529.41176,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11764.70588,0.0,0.0,0.0,0.0,0.0,0.0,29200.0,PortScan,6.0,0.0,40.0,2.0,3.464101615,12.0,1.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,
1209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1015,999.0,203.0,3.0,444.9780893,5911.330049,192.0,192.0,999.0,203.0,3.0,444.9780893,1015.0,0.0,0.0,0.0,0.0,5911.330049,0.0,0.0,0.0,0.0,0.0,-1.0,274.0,DoS_Hulk,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,
186,1.0,4.0,0.0,0.0,0.0,0.0,7.2,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,6.749493451,4444778,4442895.0,1111194.5,1.0,2221133.712,1.124915575,100.0,100.0,4442895.0,1111194.5,1.0,2221133.712,4444778.0,6.0,6.0,6.0,0.0,1.124915575,0.0,0.0,0.0,0.0,0.0,-1.0,256.0,DDoS,6.0,6.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,0.0,0.0,5.0,0.0,30.0,0.0,
855,0.0,6.0,0.0,0.0,0.0,0.0,12.75,12.53333333,13.11111111,488.0,2986234.0,578815.5,3.0,1131855.557,8103417.0,34.0,12.53333333,0.0,14.54975045,1.851047218,21.0,1.0,0.0,37.76136324,8103521,2986234.0,352327.0,3.0,916748.188,2.961675548,296.0,296.0,3028614.0,707901.625,3.0,1312308.402,5663213.0,33.0,13.11111111,0.0,11.69876537,1.110628331,0.0,0.0,0.0,0.0,0.0,227.0,29200.0,FTP_Patator,34.0,0.0,32.0,12.24,13.25481045,175.69,1.0,188.0,15.0,118.0,9.0,0.0,15.0,9.0,188.0,118.0,0.0,
870,1.0,0.0,0.0,0.0,0.0,0.0,9.333333332999999,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4237.288136,21.0,0.0,0.0,59322.0339,236,147.0,118.0,89.0,41.01219331,12711.86441,64.0,64.0,236.0,236.0,236.0,0.0,236.0,14.0,7.0,0.0,9.899494937,8474.576271,1.0,0.0,0.0,0.0,0.0,0.0,229.0,FTP_Patator,14.0,0.0,32.0,7.0,8.082903769,65.33333333,0.0,0.0,1.0,14.0,2.0,1.0,1.0,2.0,0.0,14.0,0.0,
1199,0.0,0.0,7013477.0,7013477.0,7013477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,63140900,32100000.0,10500000.0,997524.0,11900000.0,0.110863165,280.0,280.0,32100000.0,10500000.0,997524.0,11900000.0,63100000.0,0.0,0.0,0.0,0.0,0.110863165,0.0,32100000.0,18700000.0,8015699.0,12200000.0,-1.0,29200.0,DoS_Slowhttptest,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,
1024,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10989.01099,80.0,1.0,0.0,87912.08791,91,91.0,91.0,91.0,0.0,21978.02198,32.0,32.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,10989.01099,1.0,0.0,0.0,0.0,0.0,235.0,229.0,DoS_slowloris,8.0,0.0,32.0,5.333333333,4.618802154,21.33333333,0.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,
243,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,21739.13043,1755.0,1.0,0.0,173913.0435,46,46.0,46.0,46.0,0.0,43478.26087,24.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,21739.13043,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,PortScan,6.0,2.0,24.0,3.333333333,2.309401077,5.333333333,1.0,6.0,1.0,2.0,1.0,0.0,1.0,1.0,6.0,2.0,0.0,
816,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,4666666.6669999985,3,3.0,3.0,3.0,0.0,666666.6667,64.0,64.0,3.0,3.0,3.0,0.0,3.0,14.0,7.0,0.0,9.899494937,666666.6667,1.0,0.0,0.0,0.0,0.0,-1.0,229.0,FTP_Patator,14.0,0.0,32.0,9.333333332999999,8.082903769,65.33333333,0.0,0.0,0.0,14.0,2.0,1.0,0.0,2.0,0.0,14.0,0.0,
659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181828827,80.0,0.0,0.0,0.0,5499678,5498778.0,1833226.0,94.0,3174461.171,0.727315308,104.0,104.0,5498778.0,2749839.0,900.0,3887586.816,5499678.0,0.0,0.0,0.0,0.0,0.545486481,0.0,0.0,0.0,0.0,0.0,28960.0,29200.0,Web_Attack_XSS,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,
508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,80.0,1.0,0.0,0.0,40,40.0,40.0,40.0,0.0,50000.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,235.0,237.0,Web_Attack_Brute_Force,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,
466,1.0,1030.0,16400000.0,16400000.0,16400000.0,0.0,152.386033,6.0,298.6799224,20620.0,13900000.0,67344.6699,462.0,481227.4033,69400000.0,6.0,6.0,6.0,0.0,14.86326724,444.0,1.0,0.0,4528.539109,69365637,13900000.0,33656.30131,6.0,341655.4599,29.72653448,20620.0,20620.0,13900000.0,67329.11748,369.0,482164.7132,69300000.0,1271.0,298.6799224,6.0,270.0715266,14.86326724,1.0,13900000.0,13900000.0,13900000.0,0.0,3977.0,255.0,Infiltration,1271.0,6.0,20.0,152.31216669999995,240.5221819,57850.91996,0.0,6186.0,1031.0,307939.0,1031.0,1.0,1031.0,1031.0,6186.0,307939.0,0.0,
524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172033273,80.0,0.0,0.0,0.0,5812829,5811934.0,1937609.667,125.0,3355263.311,0.6881330929999999,104.0,104.0,5811934.0,2906414.5,895.0,4109025.083,5812829.0,0.0,0.0,0.0,0.0,0.51609982,0.0,0.0,0.0,0.0,0.0,28960.0,29200.0,Web_Attack_Brute_Force,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,
879,1.0,0.0,0.0,0.0,0.0,0.0,9.333333332999999,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4608.294931,21.0,0.0,0.0,64516.12903,217,162.0,108.5,55.0,75.66042559,13824.88479,64.0,64.0,217.0,217.0,217.0,0.0,217.0,14.0,7.0,0.0,9.899494937,9216.589862,1.0,0.0,0.0,0.0,0.0,0.0,229.0,FTP_Patator,14.0,0.0,32.0,7.0,8.082903769,65.33333333,0.0,0.0,1.0,14.0,2.0,1.0,1.0,2.0,0.0,14.0,0.0,
1097,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18518.51852,80.0,1.0,0.0,148148.1481,54,54.0,54.0,54.0,0.0,37037.03704,32.0,32.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,18518.51852,1.0,0.0,0.0,0.0,0.0,235.0,229.0,DoS_slowloris,8.0,0.0,32.0,5.333333333,4.618802154,21.33333333,0.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,
91,1.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,34482.7586206897,61243.0,1.0,0.0,413793.103448276,29,29.0,29.0,29.0,0.0,68965.51724137929,20.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,34482.7586206897,0.0,0.0,0.0,0.0,0.0,256.0,946.0,BENIGN,6.0,6.0,20.0,6.0,0.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0,1.0,1.0,6.0,6.0,1.0,
670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178455687,80.0,0.0,0.0,0.0,5603632,5602754.0,1867877.333,152.0,3234498.086,0.7138227490000001,104.0,104.0,5602754.0,2801816.0,878.0,3961124.507,5603632.0,0.0,0.0,0.0,0.0,0.5353670620000001,0.0,0.0,0.0,0.0,0.0,28960.0,29200.0,Web_Attack_XSS,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,
682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192952748,80.0,0.0,0.0,0.0,5182616,5181698.0,1727538.667,163.0,2991389.7460000007,0.771810993,104.0,104.0,5181698.0,2591308.0,918.0,3663364.67,5182616.0,0.0,0.0,0.0,0.0,0.578858245,0.0,0.0,0.0,0.0,0.0,28960.0,29200.0,Web_Attack_XSS,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,
559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180365453,80.0,0.0,0.0,0.0,5544299,5543412.0,1848099.667,157.0,3200234.368,0.721461811,104.0,104.0,5543412.0,2772149.5,887.0,3919157.012,5544299.0,0.0,0.0,0.0,0.0,0.541096359,0.0,0.0,0.0,0.0,0.0,28960.0,29200.0,Web_Attack_Brute_Force,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,
614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182307827,80.0,0.0,0.0,0.0,5485228,5484530.0,1828409.333,97.0,3166293.387,0.72923131,104.0,104.0,5484530.0,2742614.0,698.0,3877654.794,5485228.0,0.0,0.0,0.0,0.0,0.5469234820000001,0.0,0.0,0.0,0.0,0.0,28960.0,29200.0,Web_Attack_XSS,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,
1092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,3002413,2004146.0,1501206.5,998267.0,711263.8620000002,0.999196313,120.0,120.0,2004146.0,1501206.5,998267.0,711263.8620000002,3002413.0,0.0,0.0,0.0,0.0,0.999196313,0.0,0.0,0.0,0.0,0.0,-1.0,29200.0,DoS_slowloris,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,
522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17145233,80.0,0.0,0.0,0.0,5832525,5831661.0,1944175.0,99.0,3366661.649,0.6858093190000001,104.0,104.0,5831661.0,2916262.5,864.0,4122996.098,5832525.0,0.0,0.0,0.0,0.0,0.5143569889999999,0.0,0.0,0.0,0.0,0.0,28960.0,29200.0,Web_Attack_Brute_Force,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,
742,0.0,1.0,0.0,0.0,0.0,0.0,287.5,460.0,115.0,136.0,5001659.0,1689933.0,870.0,2868230.999,5069799.0,1840.0,460.0,0.0,920.0,0.788965995,80.0,1.0,0.0,453.6554471,5069927,5000920.0,724275.2857,4.0,1885988.001,1.57793199,136.0,136.0,68102.0,23002.33333,4.0,39060.03203,69007.0,460.0,115.0,0.0,230.0,0.788965995,0.0,0.0,0.0,0.0,0.0,235.0,29200.0,Web_Attack_Sql_Injection,1840.0,0.0,32.0,255.5555556,613.3333332999998,376177.7778,1.0,1840.0,4.0,460.0,4.0,0.0,4.0,4.0,1840.0,460.0,0.0,
711,0.0,1.0,0.0,0.0,0.0,0.0,327.5,505.25,149.75,136.0,5004482.0,1669694.0,952.0,2888011.439,5009082.0,2021.0,505.25,0.0,1010.5,0.798536602,80.0,1.0,0.0,523.0414741999998,5009163,5003805.0,715594.7143,56.0,1890923.412,1.597073204,136.0,136.0,4381.0,1786.0,343.0,2252.041074,5358.0,599.0,149.75,0.0,299.5,0.798536602,0.0,0.0,0.0,0.0,0.0,236.0,29200.0,Web_Attack_Sql_Injection,2021.0,0.0,32.0,291.1111111,678.2819186,460066.3611,1.0,2021.0,4.0,599.0,4.0,0.0,4.0,4.0,2021.0,599.0,0.0,
577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184323949,80.0,0.0,0.0,0.0,5425231,5424342.0,1808410.333,105.0,3131488.7,0.737295794,104.0,104.0,5424342.0,2712615.5,889.0,3834960.394,5425231.0,0.0,0.0,0.0,0.0,0.552971846,0.0,0.0,0.0,0.0,0.0,28960.0,29200.0,Web_Attack_Brute_Force,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,
1257,0.0,1.0,0.0,0.0,0.0,0.0,1323.444444,2319.0,77.5,168.0,134166.0,36570.25,71.0,65299.99072,146281.0,7240.0,2319.0,0.0,3331.638186,0.05119159,80.0,1.0,1.0,121.8871751,97672294,97500000.0,12200000.0,30.0,34500000.0,0.092144861,124.0,124.0,97500000.0,32500000.0,48.0,56300000.0,97500000.0,304.0,77.5,0.0,151.0264877,0.040953272,0.0,97500000.0,97500000.0,97500000.0,0.0,235.0,0.0,DoS_Hulk,7240.0,0.0,20.0,1191.1,2520.876234,6354816.989,0.0,11595.0,5.0,310.0,4.0,0.0,5.0,4.0,11595.0,310.0,0.0,
18,0.0,3.0,0.0,0.0,0.0,0.0,1088.971014,1887.589744,50.76666667,792.0,2997682.0,90940.84211,2.0,485269.3967,3455752.0,4380.0,1887.589744,0.0,1316.84203,10.98338158,443.0,1.0,0.0,21161.03355,3550819,2997682.0,52217.92647,0.0,363455.3906,19.43213664,612.0,612.0,168065.0,19070.41379,135.0,43761.41019,553042.0,1247.0,50.76666667,0.0,229.7612979,8.448755062,0.0,0.0,0.0,0.0,0.0,256.0,8192.0,BENIGN,4380.0,0.0,20.0,1073.414286,1350.279289,1823254.159,1.0,73616.0,39.0,1523.0,30.0,0.0,39.0,30.0,73616.0,1523.0,0.0,
